1  112.646	2.322472e+00	1.152735e-01	6.951761e+01	3.188392e+00	9.743679e-01	1.333483e-01	1.001311e+00	1.394489e+01	7.117357e-01	2.456689e-01	2.426275e+00	8.522670e-01	1.040917e+00	
2  113.828	2.322472e+00	1.152735e-01	6.951761e+01	3.188392e+00	9.743679e-01	1.333483e-01	1.002377e+00	1.394489e+01	7.117357e-01	2.456689e-01	2.426275e+00	8.522670e-01	1.040917e+00	
2  112.306	2.322360e+00	1.141598e-01	7.005161e+01	3.166582e+00	9.759419e-01	1.223395e-01	1.003694e+00	1.313609e+01	7.189207e-01	2.456674e-01	2.372997e+00	8.395678e-01	1.041272e+00	
1  112.252	2.309555e+00	1.133128e-01	7.025945e+01	3.140372e+00	9.746088e-01	1.124766e-01	1.001853e+00	1.242836e+01	7.227153e-01	2.456131e-01	2.311856e+00	8.254320e-01	1.041279e+00	
1  113.316	2.308059e+00	1.120162e-01	7.073686e+01	3.128480e+00	9.775704e-01	1.066087e-01	1.003452e+00	1.190936e+01	7.294749e-01	2.456067e-01	2.284149e+00	8.166056e-01	1.041273e+00	
1  110.694	2.289788e+00	1.136469e-01	6.999315e+01	3.123464e+00	9.718349e-01	1.000315e-01	1.005359e+00	1.153275e+01	7.203392e-01	2.455293e-01	2.272887e+00	8.199654e-01	1.041395e+00	
2  112.898	2.289788e+00	1.136469e-01	6.999315e+01	3.123464e+00	9.718349e-01	1.000315e-01	1.006706e+00	1.153275e+01	7.203392e-01	2.455293e-01	2.272887e+00	8.199654e-01	1.041395e+00	
1  112.098	2.282370e+00	1.142117e-01	6.972077e+01	3.126015e+00	9.712970e-01	1.023348e-01	1.005300e+00	1.176978e+01	7.169588e-01	2.454979e-01	2.278844e+00	8.232750e-01	1.041414e+00	
2  111.251	2.284278e+00	1.151733e-01	6.935891e+01	3.145652e+00	9.733965e-01	1.097788e-01	1.006583e+00	1.238288e+01	7.117820e-01	2.455062e-01	2.323908e+00	8.356805e-01	1.041363e+00	
5  111.42	2.283968e+00	1.144663e-01	6.963356e+01	3.126334e+00	9.775316e-01	1.041990e-01	1.003991e+00	1.191154e+01	7.156488e-01	2.455046e-01	2.279268e+00	8.263088e-01	1.041405e+00	
2  111.535	2.295466e+00	1.144178e-01	6.979708e+01	3.122063e+00	9.797437e-01	1.015504e-01	1.004386e+00	1.165077e+01	7.169378e-01	2.455529e-01	2.269236e+00	8.247002e-01	1.041527e+00	
1  111.873	2.271926e+00	1.148797e-01	6.928787e+01	3.105216e+00	9.782408e-01	9.750143e-02	1.000499e+00	1.141961e+01	7.120186e-01	2.454533e-01	2.231829e+00	8.196103e-01	1.041164e+00	
3  112.095	2.272039e+00	1.144945e-01	6.945826e+01	3.127415e+00	9.824285e-01	1.074412e-01	1.002276e+00	1.219059e+01	7.142980e-01	2.454536e-01	2.281981e+00	8.288444e-01	1.041242e+00	
3  112.613	2.288867e+00	1.140908e-01	6.976428e+01	3.105266e+00	9.798349e-01	9.726949e-02	1.001262e+00	1.131307e+01	7.174163e-01	2.455248e-01	2.231813e+00	8.165566e-01	1.041248e+00	
1  113.507	2.301642e+00	1.142598e-01	6.987810e+01	3.104831e+00	9.835335e-01	9.926719e-02	9.990165e-01	1.143526e+01	7.176844e-01	2.455773e-01	2.230868e+00	8.177508e-01	1.041420e+00	
2  113.797	2.304003e+00	1.141678e-01	6.990226e+01	3.107087e+00	9.862596e-01	9.910723e-02	1.000496e+00	1.139798e+01	7.181089e-01	2.455872e-01	2.235810e+00	8.191255e-01	1.041337e+00	
3  111.468	2.271928e+00	1.163425e-01	6.875027e+01	3.072093e+00	9.819299e-01	7.960274e-02	1.000524e+00	9.918300e+00	7.043676e-01	2.454503e-01	2.159037e+00	8.126698e-01	1.041173e+00	
4  111.595	2.269992e+00	1.178809e-01	6.830863e+01	3.098916e+00	9.829435e-01	9.129579e-02	1.000425e+00	1.097105e+01	6.970626e-01	2.454401e-01	2.218368e+00	8.300281e-01	1.041546e+00	
1  112.303	2.271831e+00	1.181355e-01	6.814285e+01	3.094046e+00	9.850325e-01	8.551642e-02	1.003432e+00	1.044580e+01	6.950503e-01	2.454474e-01	2.207702e+00	8.293826e-01	1.041286e+00	
1  112.985	2.245663e+00	1.192992e-01	6.745593e+01	3.084046e+00	9.846115e-01	8.041812e-02	1.002924e+00	1.009353e+01	6.868452e-01	2.453341e-01	2.186024e+00	8.301731e-01	1.041166e+00	
1  113.805	2.250921e+00	1.202940e-01	6.720675e+01	3.073386e+00	9.856833e-01	7.078312e-02	1.005700e+00	9.183500e+00	6.822405e-01	2.453544e-01	2.163451e+00	8.294195e-01	1.041310e+00	
1  112.293	2.251694e+00	1.201362e-01	6.731006e+01	3.052102e+00	9.842493e-01	6.132057e-02	1.004634e+00	8.312066e+00	6.836542e-01	2.453583e-01	2.117525e+00	8.196200e-01	1.041438e+00	
1  112.833	2.257416e+00	1.207221e-01	6.708285e+01	3.045965e+00	9.813808e-01	6.090613e-02	1.001273e+00	8.279905e+00	6.801810e-01	2.453827e-01	2.104096e+00	8.177259e-01	1.041224e+00	
1  113.01	2.249824e+00	1.214337e-01	6.675315e+01	3.055410e+00	9.782582e-01	6.642420e-02	9.996951e-01	8.845618e+00	6.756622e-01	2.453515e-01	2.123671e+00	8.232682e-01	1.041179e+00	
1  112.798	2.249824e+00	1.214337e-01	6.675315e+01	3.055410e+00	9.782582e-01	6.642420e-02	9.995817e-01	8.845618e+00	6.756622e-01	2.453515e-01	2.123671e+00	8.232682e-01	1.041179e+00	
